mu1,mu2,mu3,sigma1,sigma2,sigma3,w1,w2,w3
3.98267,6.59308,9.78747,0.997933,1.59004,2.28523,0.585052,0.28388,0.131187
4.00935,7.34926,10.5922,1.04711,1.78299,2.87644,0.616898,0.27133,0.111796
4.0019,7.36902,10.3715,1.03489,1.61943,2.81369,0.643647,0.264775,0.0915636
4.08955,7.63886,11.1884,1.04358,1.76991,2.86343,0.671497,0.234357,0.0941735
3.98923,7.18373,11.4024,1.04009,1.55815,2.11018,0.631753,0.278941,0.0894285
4.01559,7.66881,11.2662,1.04009,1.48338,2.15786,0.673027,0.230242,0.0967629
3.92409,6.8676,10.5144,0.963097,1.57044,2.48153,0.60493,0.270657,0.124455
4.05563,7.55149,11.2862,1.03483,1.50117,1.99589,0.681461,0.233153,0.0854854
4.01108,7.05045,10.841,1.00066,1.57725,2.67623,0.631622,0.275057,0.0932548
4.09633,7.3713,11.8333,1.03575,1.41989,1.87881,0.669258,0.263269,0.0675421
4.00252,6.91795,9.92019,1.01767,1.58118,2.44397,0.612635,0.273595,0.113799
3.9705,7.2207,10.7294,1.01331,1.58855,2.45741,0.642514,0.253554,0.103946
4.02815,7.03193,10.3114,0.993731,1.74999,3.01896,0.593453,0.295015,0.111551
3.9303,6.30657,9.84375,0.993568,1.79025,2.49824,0.56063,0.283942,0.155509
4.0022,6.6391,10.745,1.03634,1.78347,2.45343,0.598598,0.28246,0.118933
4.04094,7.38344,11.3144,1.06181,1.68436,2.61499,0.650673,0.2747,0.074616
3.97295,6.07685,9.84363,0.96554,1.91189,2.50887,0.539214,0.30649,0.154298
3.98259,7.30372,10.2565,1.00891,1.68301,2.41377,0.624461,0.244227,0.1314
3.98428,7.53114,10.7862,0.995627,1.56597,3.18825,0.663926,0.251922,0.0842466
4.0744,7.8948,11.7789,1.0581,1.40516,2.00368,0.709582,0.217472,0.073029
4.05877,6.91326,10.4842,1.04232,1.65584,2.16102,0.636486,0.250462,0.112988
4.12217,7.27922,10.7198,1.04552,1.62219,2.52283,0.638651,0.264997,0.0964516
3.98621,6.27573,9.65512,0.955038,1.75849,2.345,0.578265,0.257208,0.16454
3.99926,7.51233,10.5324,0.98186,1.51709,2.15841,0.673605,0.225222,0.101173
4.12144,7.89364,12.532,1.05124,1.46191,1.54606,0.672705,0.2702,0.05721
4.08782,7.65519,11.1655,0.999696,1.66772,2.70594,0.653783,0.255361,0.0909363
3.96716,6.51971,9.89171,1.00963,1.70628,2.33312,0.567498,0.283371,0.149144
3.98071,6.87776,10.2198,0.933939,1.69465,2.80325,0.612814,0.258756,0.128451
4.05207,7.06024,10.5309,1.12435,1.71548,2.30246,0.618445,0.263616,0.117944
4.04722,7.11895,10.4914,0.981118,1.45404,2.14518,0.64948,0.237519,0.113016
4.01238,7.00774,10.5332,1.09809,1.77697,2.60981,0.613836,0.26749,0.118728
4.02637,7.66121,10.9611,1.01429,1.54465,2.90106,0.671399,0.256175,0.0725232
3.92676,6.18094,9.99871,0.989255,1.60202,2.11284,0.558016,0.302127,0.13994
4.13493,7.77518,11.2858,1.08364,1.65957,2.47557,0.671452,0.242085,0.0865
3.85515,6.72538,10.2029,1.00292,1.61749,2.22653,0.606305,0.262406,0.131322
3.91568,6.94322,10.292,0.968676,1.57113,2.27883,0.596254,0.286276,0.11756
4.09251,7.13846,10.5434,1.04054,1.5833,2.29396,0.626829,0.270899,0.102276
3.91284,6.90701,10.2463,0.992134,1.60769,2.30481,0.620357,0.25698,0.122672
3.90771,7.09108,10.3601,1.0422,1.50192,2.20345,0.622512,0.27623,0.10127
4.0905,7.2068,10.3636,1.06303,1.73685,2.61375,0.639374,0.262935,0.0977629
3.96651,6.62334,10.903,1.04185,1.62799,2.28699,0.586147,0.30122,0.112738
4.09907,7.55008,11.3057,1.0077,1.32858,2.05784,0.668602,0.249064,0.0823909
4.0675,7.62707,11.2992,0.972028,1.62382,2.85878,0.660209,0.263301,0.0765968
3.92215,6.76283,10.335,0.949666,1.6237,2.55609,0.587707,0.288517,0.123811
4.09377,7.51431,10.6357,1.05544,1.5042,2.42065,0.664089,0.237636,0.0982858
4.0161,6.58444,10.2763,1.07175,1.75092,2.41109,0.595335,0.280376,0.124308
3.95426,7.11652,10.7528,1.06852,1.63157,2.49916,0.641061,0.272116,0.0868432
4.03854,7.45254,10.3918,0.990731,1.69393,2.39043,0.651221,0.244486,0.10433
4.02369,7.21196,10.3329,1.01664,1.63517,2.59657,0.620577,0.264421,0.114934
4.00464,6.48673,10.4193,1.00669,1.76214,2.6296,0.558406,0.309894,0.131701
3.98489,6.83966,9.93383,0.918738,1.58886,2.48522,0.586882,0.277824,0.135352
4.05361,7.27173,11.3415,1.0085,1.5604,2.07131,0.651711,0.255157,0.0932229
3.95584,6.42746,10.2784,1.0011,1.77478,2.35112,0.594297,0.269475,0.136245
4.04843,7.24351,10.5665,1.10375,1.59347,2.40055,0.628814,0.268381,0.102782
4.00653,7.18906,10.0602,1.00183,1.5971,2.90847,0.621796,0.269275,0.109025
3.95366,7.35416,10.3458,0.984027,1.5901,2.75179,0.636405,0.248123,0.115533
3.91957,7.23806,10.7574,1.05945,1.82939,2.96468,0.62627,0.27547,0.0982705
3.94918,6.76993,9.88425,0.996083,1.62415,2.69777,0.589515,0.290925,0.119585
3.92238,6.19785,9.75568,0.997333,1.68023,2.23178,0.552355,0.284184,0.163544
4.00112,7.29818,10.517,0.958227,1.57791,2.47277,0.635027,0.246606,0.118515
4.00869,7.03962,11.2135,1.09096,1.71402,2.41731,0.634315,0.273151,0.0925234
4.02754,7.04251,10.363,0.995336,1.62974,2.65405,0.628454,0.259684,0.111954
4.1872,7.77186,11.4885,1.06403,1.40694,2.17567,0.683093,0.24417,0.0725888
4.01432,7.67252,11.1188,1.05073,1.50184,2.55187,0.667387,0.235796,0.0968591
3.98095,6.85705,10.4225,0.981721,1.66351,2.32291,0.620512,0.255872,0.123628
4.08464,7.6083,11.4153,1.00094,1.6106,2.66862,0.655062,0.25995,0.0850311
4.04655,7.5589,11.3396,1.08734,1.66303,2.37174,0.677163,0.243608,0.0792495
3.98972,7.13204,9.934,0.949228,1.53259,2.38535,0.618034,0.265425,0.116503
4.10054,7.60086,11.6238,1.05909,1.53725,2.43339,0.671023,0.260471,0.0685332
3.94144,6.87783,10.6265,0.960443,1.60223,2.42443,0.624455,0.259171,0.11646
4.08646,7.68765,11.5978,1.05666,1.7223,3.07682,0.681986,0.2419,0.0762596
3.98838,6.24168,9.85658,0.970458,1.79827,2.52874,0.547436,0.311022,0.141565
3.8926,7.0623,10.5079,1.01467,1.65471,2.61247,0.623229,0.26848,0.108329
3.99055,6.92312,10.5608,1.02752,1.77791,2.63362,0.597296,0.281477,0.121219
3.99298,7.3009,11.1199,1.01235,1.64159,2.49861,0.63603,0.280451,0.0835242
3.94368,6.34413,10.6808,1.02502,1.64943,2.54903,0.574904,0.301787,0.123416
4.0997,7.34207,10.5701,1.03178,1.65994,2.39292,0.655334,0.22794,0.116638
4.03083,7.19672,10.8666,1.02095,1.6039,2.37012,0.636385,0.265621,0.0980715
3.95475,7.17714,10.6523,1.05512,1.55409,2.39969,0.632566,0.263046,0.104415
